Time(UTC+01:00),Futures Trading Pair,Direction,Leverage,Order Type,Order Qty (Cont.),Filled Qty (Cont.),Order Qty (Crypto),Filled Qty (Crypto),Order Qty (Amount),Filled Qty (Amount),Order Price,Average Filled Price,Closing PNL,Trading Fee,Fee-payment Crypto,Status
2025-02-21 21:34:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.404,9.404,9.404e-05,9.404e-05,0.075,0,USDT,FINISHED
2025-02-21 21:34:11,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.407,9.407,9.407e-05,9.407e-05,0.0,0,USDT,FINISHED
2025-02-21 21:53:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.343,9.343,9.343e-05,9.343e-05,0.064,0,USDT,FINISHED
2025-02-21 21:53:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.343,9.343,9.343e-05,9.343e-05,0.0,0,USDT,FINISHED
2025-02-21 22:03:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.406,9.406,9.406e-05,9.406e-05,0.063,0,USDT,FINISHED
2025-02-21 22:03:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.406,9.406,9.406e-05,9.406e-05,0.0,0,USDT,FINISHED
2025-02-21 22:14:15,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.353,9.353,9.353e-05,9.353e-05,0.053,0,USDT,FINISHED
2025-02-21 22:14:16,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.353,9.353,9.353e-05,9.353e-05,0.0,0,USDT,FINISHED
2025-02-21 22:32:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.286,9.286,9.286e-05,9.286e-05,-0.067,0,USDT,FINISHED
2025-02-21 22:32:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.286,9.286,9.286e-05,9.286e-05,0.0,0,USDT,FINISHED
2025-02-21 22:45:06,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.264,9.264,9.264e-05,9.264e-05,0.022,0,USDT,FINISHED
2025-02-21 22:45:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.264,9.264,9.264e-05,9.264e-05,0.0,0,USDT,FINISHED
2025-02-21 22:46:08,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.29,9.29,9.29e-05,9.29e-05,0.026,0,USDT,FINISHED
2025-02-21 22:46:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.29,9.29,9.29e-05,9.29e-05,0.0,0,USDT,FINISHED
2025-02-21 23:05:08,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.312,9.312,9.312e-05,9.312e-05,-0.022,0,USDT,FINISHED
2025-02-21 23:05:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.312,9.312,9.312e-05,9.312e-05,0.0,0,USDT,FINISHED
2025-02-21 23:13:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.335,9.335,9.335e-05,9.335e-05,0.023,0,USDT,FINISHED
2025-02-21 23:13:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.332,9.332,9.332e-05,9.332e-05,0.0,0,USDT,FINISHED
2025-02-21 23:38:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.324,9.324,9.324e-05,9.324e-05,0.008,0,USDT,FINISHED
2025-02-21 23:38:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.324,9.324,9.324e-05,9.324e-05,0.0,0,USDT,FINISHED
2025-02-21 23:50:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.339,9.339,9.339e-05,9.339e-05,0.015,0,USDT,FINISHED
2025-02-21 23:50:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.339,9.339,9.339e-05,9.339e-05,0.0,0,USDT,FINISHED
2025-02-22 00:05:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.321,9.321,9.321e-05,9.321e-05,0.018,0,USDT,FINISHED
2025-02-22 00:05:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.321,9.321,9.321e-05,9.321e-05,0.0,0,USDT,FINISHED
2025-02-22 00:21:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.31,9.31,9.31e-05,9.31e-05,-0.011,0,USDT,FINISHED
2025-02-22 00:21:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.309,9.309,9.309e-05,9.309e-05,0.0,0,USDT,FINISHED
2025-02-22 00:44:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.325,9.325,9.325e-05,9.325e-05,-0.016,0,USDT,FINISHED
2025-02-22 00:44:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.325,9.325,9.325e-05,9.325e-05,0.0,0,USDT,FINISHED
2025-02-22 01:14:12,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.22,9.22,9.22e-05,9.22e-05,-0.105,0,USDT,FINISHED
2025-02-22 01:14:13,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.22,9.22,9.22e-05,9.22e-05,0.0,0,USDT,FINISHED
2025-02-22 01:29:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.212,9.212,9.212e-05,9.212e-05,0.008,0,USDT,FINISHED
2025-02-22 01:29:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.212,9.212,9.212e-05,9.212e-05,0.0,0,USDT,FINISHED
2025-02-22 01:32:11,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.231,9.231,9.231e-05,9.231e-05,0.019,0,USDT,FINISHED
2025-02-22 01:32:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.231,9.231,9.231e-05,9.231e-05,0.0,0,USDT,FINISHED
2025-02-22 02:02:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.286,9.286,9.286e-05,9.286e-05,-0.055,0,USDT,FINISHED
2025-02-22 02:02:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.286,9.286,9.286e-05,9.286e-05,0.0,0,USDT,FINISHED
2025-02-22 02:07:18,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.299,9.299,9.299e-05,9.299e-05,0.013,0,USDT,FINISHED
2025-02-22 02:07:19,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.299,9.299,9.299e-05,9.299e-05,0.0,0,USDT,FINISHED
2025-02-22 02:53:14,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.331,9.331,9.331e-05,9.331e-05,-0.032,0,USDT,FINISHED
2025-02-22 02:53:15,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.331,9.331,9.331e-05,9.331e-05,0.0,0,USDT,FINISHED
2025-02-22 03:12:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.32,9.32,9.32e-05,9.32e-05,-0.011,0,USDT,FINISHED
2025-02-22 03:12:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.319,9.319,9.319e-05,9.319e-05,0.0,0,USDT,FINISHED
2025-02-22 03:30:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.3,9.3,9.3e-05,9.3e-05,0.019,0,USDT,FINISHED
2025-02-22 03:30:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.3,9.3,9.3e-05,9.3e-05,0.0,0,USDT,FINISHED
2025-02-22 03:35:02,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.361,9.361,9.361e-05,9.361e-05,0.061,0,USDT,FINISHED
2025-02-22 03:35:03,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.361,9.361,9.361e-05,9.361e-05,0.0,0,USDT,FINISHED
2025-02-22 03:48:09,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.317,9.317,9.317e-05,9.317e-05,0.044,0,USDT,FINISHED
2025-02-22 03:48:10,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.317,9.317,9.317e-05,9.317e-05,0.0,0,USDT,FINISHED
2025-02-22 04:15:08,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.296,9.296,9.296e-05,9.296e-05,-0.021,0,USDT,FINISHED
2025-02-22 04:15:09,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.296,9.296,9.296e-05,9.296e-05,0.0,0,USDT,FINISHED
2025-02-22 04:35:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.294,9.294,9.294e-05,9.294e-05,0.002,0,USDT,FINISHED
2025-02-22 04:35:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.294,9.294,9.294e-05,9.294e-05,0.0,0,USDT,FINISHED
2025-02-22 04:52:15,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.279,9.279,9.279e-05,9.279e-05,-0.015,0,USDT,FINISHED
2025-02-22 04:52:16,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.279,9.279,9.279e-05,9.279e-05,0.0,0,USDT,FINISHED
2025-02-22 05:54:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.33,9.33,9.33e-05,9.33e-05,-0.051,0,USDT,FINISHED
2025-02-22 05:54:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.33,9.33,9.33e-05,9.33e-05,0.0,0,USDT,FINISHED
2025-02-22 06:03:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.329,9.329,9.329e-05,9.329e-05,-0.001,0,USDT,FINISHED
2025-02-22 06:03:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.329,9.329,9.329e-05,9.329e-05,0.0,0,USDT,FINISHED
2025-02-22 06:05:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.313,9.313,9.313e-05,9.313e-05,0.016,0,USDT,FINISHED
2025-02-22 06:05:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.313,9.313,9.313e-05,9.313e-05,0.0,0,USDT,FINISHED
2025-02-22 06:12:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.309,9.309,9.309e-05,9.309e-05,-0.004,0,USDT,FINISHED
2025-02-22 06:12:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.309,9.309,9.309e-05,9.309e-05,0.0,0,USDT,FINISHED
2025-02-22 06:14:10,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.297,9.297,9.297e-05,9.297e-05,0.012,0,USDT,FINISHED
2025-02-22 06:14:11,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.295,9.295,9.295e-05,9.295e-05,0.0,0,USDT,FINISHED
2025-02-22 06:21:07,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.298,9.298,9.298e-05,9.298e-05,0.003,0,USDT,FINISHED
2025-02-22 06:21:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.298,9.298,9.298e-05,9.298e-05,0.0,0,USDT,FINISHED
2025-02-22 06:22:14,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.293,9.293,9.293e-05,9.293e-05,0.005,0,USDT,FINISHED
2025-02-22 06:22:16,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.293,9.293,9.293e-05,9.293e-05,0.0,0,USDT,FINISHED
2025-02-22 06:25:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.309,9.309,9.309e-05,9.309e-05,0.016,0,USDT,FINISHED
2025-02-22 06:25:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.31,9.31,9.31e-05,9.31e-05,0.0,0,USDT,FINISHED
2025-02-22 06:57:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.35,9.35,9.35e-05,9.35e-05,-0.04,0,USDT,FINISHED
2025-02-22 06:57:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.35,9.35,9.35e-05,9.35e-05,0.0,0,USDT,FINISHED
2025-02-22 07:04:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.367,9.367,9.367e-05,9.367e-05,0.017,0,USDT,FINISHED
2025-02-22 07:04:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.367,9.367,9.367e-05,9.367e-05,0.0,0,USDT,FINISHED
2025-02-22 07:15:10,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.334,9.334,9.334e-05,9.334e-05,0.033,0,USDT,FINISHED
2025-02-22 07:15:11,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.334,9.334,9.334e-05,9.334e-05,0.0,0,USDT,FINISHED
2025-02-22 07:32:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.323,9.323,9.323e-05,9.323e-05,-0.011,0,USDT,FINISHED
2025-02-22 07:32:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.323,9.323,9.323e-05,9.323e-05,0.0,0,USDT,FINISHED
2025-02-22 07:36:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.277,9.277,9.277e-05,9.277e-05,0.046,0,USDT,FINISHED
2025-02-22 07:36:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.277,9.277,9.277e-05,9.277e-05,0.0,0,USDT,FINISHED
2025-02-22 07:48:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.308,9.308,9.308e-05,9.308e-05,0.031,0,USDT,FINISHED
2025-02-22 07:48:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.308,9.308,9.308e-05,9.308e-05,0.0,0,USDT,FINISHED
2025-02-22 07:57:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.279,9.279,9.279e-05,9.279e-05,0.029,0,USDT,FINISHED
2025-02-22 07:57:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.278,9.278,9.278e-05,9.278e-05,0.0,0,USDT,FINISHED
2025-02-22 08:04:07,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.294,9.294,9.294e-05,9.294e-05,0.016,0,USDT,FINISHED
2025-02-22 08:04:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.296,9.296,9.296e-05,9.296e-05,0.0,0,USDT,FINISHED
2025-02-22 08:34:10,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.323,9.323,9.323e-05,9.323e-05,-0.027,0,USDT,FINISHED
2025-02-22 08:34:11,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.323,9.323,9.323e-05,9.323e-05,0.0,0,USDT,FINISHED
2025-02-22 08:37:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.334,9.334,9.334e-05,9.334e-05,0.011,0,USDT,FINISHED
2025-02-22 08:37:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.334,9.334,9.334e-05,9.334e-05,0.0,0,USDT,FINISHED
2025-02-22 08:58:09,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.327,9.327,9.327e-05,9.327e-05,0.007,0,USDT,FINISHED
2025-02-22 08:58:10,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.327,9.327,9.327e-05,9.327e-05,0.0,0,USDT,FINISHED
2025-02-22 09:02:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.346,9.346,9.346e-05,9.346e-05,0.019,0,USDT,FINISHED
2025-02-22 09:02:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.346,9.346,9.346e-05,9.346e-05,0.0,0,USDT,FINISHED
2025-02-22 09:15:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.292,9.292,9.292e-05,9.292e-05,0.054,0,USDT,FINISHED
2025-02-22 09:15:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.292,9.292,9.292e-05,9.292e-05,0.0,0,USDT,FINISHED
2025-02-22 09:26:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.335,9.335,9.335e-05,9.335e-05,0.043,0,USDT,FINISHED
2025-02-22 09:26:11,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.332,9.332,9.332e-05,9.332e-05,0.0,0,USDT,FINISHED
2025-02-22 09:40:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.314,9.314,9.314e-05,9.314e-05,0.018,0,USDT,FINISHED
2025-02-22 09:40:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.314,9.314,9.314e-05,9.314e-05,0.0,0,USDT,FINISHED
2025-02-22 09:54:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.308,9.308,9.308e-05,9.308e-05,-0.006,0,USDT,FINISHED
2025-02-22 09:54:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.308,9.308,9.308e-05,9.308e-05,0.0,0,USDT,FINISHED
2025-02-22 10:33:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.316,9.316,9.316e-05,9.316e-05,-0.008,0,USDT,FINISHED
2025-02-22 10:33:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.316,9.316,9.316e-05,9.316e-05,0.0,0,USDT,FINISHED
2025-02-22 10:46:08,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.328,9.328,9.328e-05,9.328e-05,0.012,0,USDT,FINISHED
2025-02-22 10:46:09,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.329,9.329,9.329e-05,9.329e-05,0.0,0,USDT,FINISHED
2025-02-22 11:21:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.36,9.36,9.36e-05,9.36e-05,-0.031,0,USDT,FINISHED
2025-02-22 11:21:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.36,9.36,9.36e-05,9.36e-05,0.0,0,USDT,FINISHED
2025-02-22 11:26:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.395,9.395,9.395e-05,9.395e-05,0.035,0,USDT,FINISHED
2025-02-22 11:26:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.395,9.395,9.395e-05,9.395e-05,0.0,0,USDT,FINISHED
2025-02-22 11:40:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.372,9.372,9.372e-05,9.372e-05,0.023,0,USDT,FINISHED
2025-02-22 11:40:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.374,9.374,9.374e-05,9.374e-05,0.0,0,USDT,FINISHED
2025-02-22 11:44:11,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.388,9.388,9.388e-05,9.388e-05,0.014,0,USDT,FINISHED
2025-02-22 11:44:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.388,9.388,9.388e-05,9.388e-05,0.0,0,USDT,FINISHED
2025-02-22 11:55:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.364,9.364,9.364e-05,9.364e-05,0.024,0,USDT,FINISHED
2025-02-22 11:55:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.364,9.364,9.364e-05,9.364e-05,0.0,0,USDT,FINISHED
2025-02-22 12:04:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.4,9.4,9.4e-05,9.4e-05,0.036,0,USDT,FINISHED
2025-02-22 12:04:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.4,9.4,9.4e-05,9.4e-05,0.0,0,USDT,FINISHED
2025-02-22 12:51:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.436,9.436,9.436e-05,9.436e-05,-0.036,0,USDT,FINISHED
2025-02-22 12:51:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.436,9.436,9.436e-05,9.436e-05,0.0,0,USDT,FINISHED
2025-02-22 12:59:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.448,9.448,9.448e-05,9.448e-05,0.012,0,USDT,FINISHED
2025-02-22 12:59:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.448,9.448,9.448e-05,9.448e-05,0.0,0,USDT,FINISHED
2025-02-22 13:11:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.41,9.41,9.41e-05,9.41e-05,0.038,0,USDT,FINISHED
2025-02-22 13:11:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.41,9.41,9.41e-05,9.41e-05,0.0,0,USDT,FINISHED
2025-02-22 13:17:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.427,9.427,9.427e-05,9.427e-05,0.017,0,USDT,FINISHED
2025-02-22 13:17:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.427,9.427,9.427e-05,9.427e-05,0.0,0,USDT,FINISHED
2025-02-22 13:22:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.404,9.404,9.404e-05,9.404e-05,0.023,0,USDT,FINISHED
2025-02-22 13:22:12,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.404,9.404,9.404e-05,9.404e-05,0.0,0,USDT,FINISHED
2025-02-22 13:31:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.434,9.434,9.434e-05,9.434e-05,0.03,0,USDT,FINISHED
2025-02-22 13:31:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.434,9.434,9.434e-05,9.434e-05,0.0,0,USDT,FINISHED
2025-02-22 13:50:12,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.445,9.445,9.445e-05,9.445e-05,-0.011,0,USDT,FINISHED
2025-02-22 13:50:13,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.443,9.443,9.443e-05,9.443e-05,0.0,0,USDT,FINISHED
2025-02-22 13:56:13,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.454,9.454,9.454e-05,9.454e-05,0.011,0,USDT,FINISHED
2025-02-22 13:56:15,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.454,9.454,9.454e-05,9.454e-05,0.0,0,USDT,FINISHED
2025-02-22 14:19:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.484,9.484,9.484e-05,9.484e-05,-0.03,0,USDT,FINISHED
2025-02-22 14:19:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.483,9.483,9.483e-05,9.483e-05,0.0,0,USDT,FINISHED
2025-02-22 14:24:08,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.471,9.471,9.471e-05,9.471e-05,-0.012,0,USDT,FINISHED
2025-02-22 14:24:09,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.471,9.471,9.471e-05,9.471e-05,0.0,0,USDT,FINISHED
2025-02-22 14:26:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.452,9.452,9.452e-05,9.452e-05,0.019,0,USDT,FINISHED
2025-02-22 14:26:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.452,9.452,9.452e-05,9.452e-05,0.0,0,USDT,FINISHED
2025-02-22 14:43:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.448,9.448,9.448e-05,9.448e-05,-0.004,0,USDT,FINISHED
2025-02-22 14:43:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.448,9.448,9.448e-05,9.448e-05,0.0,0,USDT,FINISHED
2025-02-22 14:56:08,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.415,9.415,9.415e-05,9.415e-05,0.033,0,USDT,FINISHED
2025-02-22 14:56:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.415,9.415,9.415e-05,9.415e-05,0.0,0,USDT,FINISHED
2025-02-22 15:11:07,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.423,9.423,9.423e-05,9.423e-05,0.008,0,USDT,FINISHED
2025-02-22 15:11:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.423,9.423,9.423e-05,9.423e-05,0.0,0,USDT,FINISHED
2025-02-22 15:25:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.403,9.403,9.403e-05,9.403e-05,0.02,0,USDT,FINISHED
2025-02-22 15:25:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.403,9.403,9.403e-05,9.403e-05,0.0,0,USDT,FINISHED
2025-02-22 15:47:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.37,9.37,9.37e-05,9.37e-05,-0.033,0,USDT,FINISHED
2025-02-22 15:47:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.37,9.37,9.37e-05,9.37e-05,0.0,0,USDT,FINISHED
2025-02-22 15:56:14,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.342,9.342,9.342e-05,9.342e-05,0.028,0,USDT,FINISHED
2025-02-22 15:56:15,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.342,9.342,9.342e-05,9.342e-05,0.0,0,USDT,FINISHED
2025-02-22 16:02:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.366,9.366,9.366e-05,9.366e-05,0.024,0,USDT,FINISHED
2025-02-22 16:02:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.366,9.366,9.366e-05,9.366e-05,0.0,0,USDT,FINISHED
2025-02-22 17:15:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.58,9.58,9.58e-05,9.58e-05,-0.214,0,USDT,FINISHED
2025-02-22 17:15:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.58,9.58,9.58e-05,9.58e-05,0.0,0,USDT,FINISHED
2025-02-22 17:16:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.596,9.596,9.596e-05,9.596e-05,0.016,0,USDT,FINISHED
2025-02-22 17:16:06,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.596,9.596,9.596e-05,9.596e-05,0.0,0,USDT,FINISHED
2025-02-22 17:49:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.662,9.662,9.662e-05,9.662e-05,-0.066,0,USDT,FINISHED
2025-02-22 17:49:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.662,9.662,9.662e-05,9.662e-05,0.0,0,USDT,FINISHED
2025-02-22 18:09:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.622,9.622,9.622e-05,9.622e-05,-0.04,0,USDT,FINISHED
2025-02-22 18:09:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.622,9.622,9.622e-05,9.622e-05,0.0,0,USDT,FINISHED
2025-02-22 18:57:08,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.663,9.663,9.663e-05,9.663e-05,-0.041,0,USDT,FINISHED
2025-02-22 18:57:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.663,9.663,9.663e-05,9.663e-05,0.0,0,USDT,FINISHED
2025-02-22 19:01:02,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.705,9.705,9.705e-05,9.705e-05,0.042,0,USDT,FINISHED
2025-02-22 19:01:03,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.705,9.705,9.705e-05,9.705e-05,0.0,0,USDT,FINISHED
2025-02-22 19:14:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.674,9.674,9.674e-05,9.674e-05,0.031,0,USDT,FINISHED
2025-02-22 19:14:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.674,9.674,9.674e-05,9.674e-05,0.0,0,USDT,FINISHED
